policy_id,policy_title,domain,state,district,source_type,source_name,respondent_type,comment_text,stance_label,sentiment_label,policy_domain,app_name,package_name,review_text,rating,file_name,word_count
,,,,,,,,great initiative,Support,,,,,,,,
P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Karnataka,Bengaluru,social_media_post,,teacher,"From the perspective of teachers in Bengaluru, RTE Act 12(1)(c) – EWS Quota reduced our daily struggles and brought some relief according to informal surveys done by community groups.",Support,Positive,,,,,,,
P007,National Education Policy 2020 (NEP 2020),Education_Reform,Rajasthan,Jaipur,play_store_review,,student,"In Jaipur, many students feel that National Education Policy 2020 (NEP 2020) seems useful for some groups but others are left out whenever the topic comes up in public meetings.",Neutral,Neutral,,,,,,,
P009,Digital India Mission,Digital_Governance,Karnataka,Bengaluru,play_store_review,,parent,People in Bengaluru often say that Digital India Mission reduced our daily struggles and brought some relief as reflected in recent conversations on social media.,Support,Positive,,,,,,,
,,,,,,,,"Consequently, various states have devised alternative modalities for the continuation of the program, not only during the lockdown but also during the summer vacation.",Neutral,,,,,,,State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,24.0
P020,Goods and Services Tax (GST),Tax_Economy,Tamil Nadu,Chennai,play_store_review,,citizen,"In Chennai, many citizens feel that Goods and Services Tax (GST) seems useful for some groups but others are left out based on their day-to-day experience.",Neutral,Neutral,,,,,,,
P007,National Education Policy 2020 (NEP 2020),Education_Reform,Uttar Pradesh,Lucknow,social_media_post,,parent,"On the ground in Lucknow, it is observed that National Education Policy 2020 (NEP 2020) helps poor and middle-class families who had no support earlier when asked in local meetings and discussions.",Support,Positive,,,,,,,
P005,Mid-Day Meal Scheme (MDM),School_Nutrition,Assam,Guwahati,survey_feedback,,farmer,"From the perspective of farmers in Guwahati, Mid-Day Meal Scheme (MDM) has made real difference on the ground in our area based on their day-to-day experience.",Support,Positive,,,,,,,
P007,National Education Policy 2020 (NEP 2020),Education_Reform,Tamil Nadu,Chennai,news_comment,,shopkeeper,"On the ground in Chennai, it is observed that National Education Policy 2020 (NEP 2020) has made real difference on the ground in our area whenever the topic comes up in public meetings.",Support,Positive,,,,,,,
P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Delhi,New Delhi,social_media_post,,citizen,"On the ground in New Delhi, it is observed that Electric Vehicle (EV) Policy & FAME-II has potential but the government needs to fix practical issues whenever the topic comes up in public meetings.",Neutral,Neutral,,,,,,,
,,,,,,,," The perception of girls, teachers, parents and community on KGBV scheme for enhancing the participation of Muslim girls.",Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,19.0
P015,Beti Bachao Beti Padhao (BBBP),Women_Child,West Bengal,Kolkata,survey_feedback,,citizen,"From the perspective of citizens in Kolkata, Beti Bachao Beti Padhao (BBBP) seems useful for some groups but others are left out whenever the topic comes up in public meetings.",Neutral,Neutral,,,,,,,
P018,Data Protection / DPDP Act,Data_Protection,Rajasthan,Jaipur,survey_feedback,,official,People in Jaipur often say that Data Protection / DPDP Act has created more confusion than benefit for common people according to informal surveys done by community groups.,Oppose,Negative,,,,,,,
P007,National Education Policy 2020 (NEP 2020),Education_Reform,Maharashtra,Mumbai,survey_feedback,,teacher,People in Mumbai often say that National Education Policy 2020 (NEP 2020) has created more confusion than benefit for common people according to informal surveys done by community groups.,Oppose,Negative,,,,,,,
P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,Uttar Pradesh,Lucknow,social_media_post,,farmer,"According to feedback collected in Lucknow, Kasturba Gandhi Balika Vidyalaya (KGBV) has too much paperwork and corruption at local level whenever the topic comes up in public meetings.",Oppose,Negative,,,,,,,
,,,,,,,,49 On Tests and Examinations from girls Tests and examinations are part of evaluation methods of the performance of the students and are expected to be conducted at regular intervals.,Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,30.0
P005,Mid-Day Meal Scheme (MDM),School_Nutrition,Tamil Nadu,Chennai,survey_feedback,,farmer,"According to feedback collected in Chennai, Mid-Day Meal Scheme (MDM) has created more confusion than benefit for common people",Oppose,Negative,,,,,,,
,,,,,,,,"The members of the district level committees are District Magistrate (Chairman), DIET Principal, Basic Siksha Adhikari, and one person nominated by DM.",Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,22.0
P010,PM-KISAN Income Support Scheme,Farmer_Support,Assam,Guwahati,play_store_review,,parent,"In Guwahati, many parents feel that PM-KISAN Income Support Scheme has created more confusion than benefit for common people according to informal surveys done by community groups.",Oppose,Negative,,,,,,,
P006,Swachh Survekshan Grameen 2022 – Rural Sanitation Survey,Sanitation_Rural,Karnataka,Bengaluru Urban,key_informant,Interview – Headmaster,headmaster,Survey scores do not fully reflect ground issues.,Neutral,Neutral,,,,,,,
P007,National Education Policy 2020 (NEP 2020),Education_Reform,Rajasthan,Jaipur,play_store_review,,employee,"On the ground in Jaipur, it is observed that National Education Policy 2020 (NEP 2020) is one of the few schemes that actually reaches villages whenever the topic comes up in public meetings.",Support,Positive,,,,,,,
,,,,,,,,As against the target of appointing 539 teachers they have appointed only 437 teachers.,Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,14.0
P015,Beti Bachao Beti Padhao (BBBP),Women_Child,Punjab,Ludhiana,survey_feedback,,shopkeeper,"From the perspective of shopkeepers in Ludhiana, Beti Bachao Beti Padhao (BBBP) is not reaching the actual beneficiaries in our district when asked in local meetings and discussions.",Oppose,Negative,,,,,,,
P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Maharashtra,Mumbai,survey_feedback,,farmer,"In Mumbai, many farmers feel that Electric Vehicle (EV) Policy & FAME-II feels more like a political advertisement than a real solution according to informal surveys done by community groups.",Oppose,Negative,,,,,,,
P016,Jal Jeevan Mission (JJM),Drinking_Water,Rajasthan,Jaipur,news_comment,,teacher,"In Jaipur, many teachers feel that Jal Jeevan Mission (JJM) has created more confusion than benefit for common people",Oppose,Negative,,,,,,,
P010,PM-KISAN Income Support Scheme,Farmer_Support,West Bengal,Kolkata,survey_feedback,,employee,"In Kolkata, many employees feel that PM-KISAN Income Support Scheme seems useful for some groups but others are left out",Neutral,Neutral,,,,,,,
,,,,,,,,"• If ration card is submitted as residence proof, the name of the child does not figure in the ration card.",Neutral,,,,,,,"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",21.0
P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,Haryana,Gurugram,survey_feedback,,farmer,"On the ground in Gurugram, it is observed that Kasturba Gandhi Balika Vidyalaya (KGBV) seems useful for some groups but others are left out as reflected in recent conversations on social media.",Neutral,Neutral,,,,,,,
,,,,,,,,This will give them to build up better relationship with local population and help in attracting the girls to the schools through their efforts.,Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,24.0
P017,Smart Cities Mission,Urban_Infra,Haryana,Gurugram,social_media_post,,shopkeeper,"On the ground in Gurugram, it is observed that Smart Cities Mission has made real difference on the ground in our area whenever the topic comes up in public meetings.",Support,Positive,,,,,,,
P005,Mid-Day Meal Scheme (MDM),School_Nutrition,Uttar Pradesh,Lucknow,social_media_post,,citizen,"According to feedback collected in Lucknow, Mid-Day Meal Scheme (MDM) could become effective if local officials take it seriously",Neutral,Neutral,,,,,,,
,,,,,,,,very disappointed,Oppose,,,,,,,,
P002,NPEGEL – Girls Education Initiative,Girls_Education,Haryana,Gurugram,news_comment,,parent,People in Gurugram often say that NPEGEL – Girls Education Initiative has genuinely improved access for ordinary people,Support,Positive,,,,,,,
P017,Smart Cities Mission,Urban_Infra,Karnataka,Bengaluru,play_store_review,,employee,"According to feedback collected in Bengaluru, Smart Cities Mission has mixed results and people are still trying to understand its impact based on their day-to-day experience.",Neutral,Neutral,,,,,,,
P005,Mid-Day Meal Scheme (MDM),School_Nutrition,Karnataka,Bengaluru,survey_feedback,,official,"On the ground in Bengaluru, it is observed that Mid-Day Meal Scheme (MDM) looks good on paper but implementation is very weak according to informal surveys done by community groups.",Oppose,Negative,,,,,,,
P015,Beti Bachao Beti Padhao (BBBP),Women_Child,Karnataka,Bengaluru,play_store_review,,student,"From the perspective of students in Bengaluru, Beti Bachao Beti Padhao (BBBP) is one of the few schemes that actually reaches villages based on their day-to-day experience.",Support,Positive,,,,,,,
,,,,,,,,"The MDM scheme is also one of the most promising interventions by the Government of India to ameliorate classroom hunger, improve children’s nutrition, and enhance school enrollment and attendance.",Neutral,,,,,,,State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,29.0
,,,,,,,, Recurring grant needs to be provided for bedding to replenish supplies.,Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,12.0
P009,Digital India Mission,Digital_Governance,Assam,Guwahati,play_store_review,,farmer,"On the ground in Guwahati, it is observed that Digital India Mission needs proper monitoring and transparency before we can judge it whenever the topic comes up in public meetings.",Neutral,Neutral,,,,,,,
P020,Goods and Services Tax (GST),Tax_Economy,Assam,Guwahati,play_store_review,,parent,People in Guwahati often say that Goods and Services Tax (GST) has created more confusion than benefit for common people whenever the topic comes up in public meetings.,Oppose,Negative,,,,,,,
P018,Data Protection / DPDP Act,Data_Protection,Haryana,Gurugram,social_media_post,,NGO_rep,"From the perspective of NGO representatives in Gurugram, Data Protection / DPDP Act is one of the few schemes that actually reaches villages as reflected in recent conversations on social media.",Support,Positive,,,,,,,
,,,,,,,,"However, in Karnataka majority of schools did not follow this practice.",Neutral,,,,,,,"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",11.0
P008,Ayushman Bharat – PM-JAY Health Insurance,Public_Health,Rajasthan,Jaipur,social_media_post,,farmer,"In Jaipur, many farmers feel that Ayushman Bharat – PM-JAY Health Insurance reduced our daily struggles and brought some relief",Support,Positive,,,,,,,
P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,Rajasthan,Jaipur,social_media_post,,student,"From the perspective of students in Jaipur, Kasturba Gandhi Balika Vidyalaya (KGBV) has many loopholes and people are being harassed instead of helped whenever the topic comes up in public meetings.",Oppose,Negative,,,,,,,
P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Punjab,Ludhiana,survey_feedback,,NGO_rep,"According to feedback collected in Ludhiana, Electric Vehicle (EV) Policy & FAME-II is a step in the right direction and should be strengthened further as reflected in recent conversations on social media.",Support,Positive,,,,,,,
P015,Beti Bachao Beti Padhao (BBBP),Women_Child,West Bengal,Kolkata,play_store_review,,official,"From the perspective of officials in Kolkata, Beti Bachao Beti Padhao (BBBP) helps poor and middle-class families who had no support earlier",Support,Positive,,,,,,,
,,,,,,,,Among the ex-students only about 53 percent were sharing the accommodation.,Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,11.0
P006,Swachh Survekshan Grameen / Swachh Bharat,Sanitation_Rural,Tamil Nadu,Chennai,social_media_post,,shopkeeper,"According to feedback collected in Chennai, Swachh Survekshan Grameen / Swachh Bharat has potential but the government needs to fix practical issues based on their day-to-day experience.",Neutral,Neutral,,,,,,,
